frame_id,posicao,score,camera_id,camera_name,posicao_na_galeria,captured_at,r2_key,visibilidade,densidade,contexto,n_pessoas,n_anotaveis,altura_max_px,rajada,dup_rajada,acima_da_cota,criterio
1ec14486-1819-44bd-9c56-69a6b3f88bfc,60,0.6896,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,113,2026-09-01T07:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/6932a0bf-2367-445c-a283-1bff645785ca.jpg,0.6857,0.4500,1.0000,1,1,288,58,nao,nao,vis0.55+den0.25+ctx0.2
c21a7837-5695-4413-add3-bb73f3366091,61,0.6859,27e0245c-9a14-45fe-8662-d478b5f793d1,Entrada Expedição 02,8,2026-09-01T07:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/6bedd3ff-9875-4769-8b3b-9d62663319b4.jpg,0.7119,0.6975,0.6000,2,2,299,1,nao,nao,vis0.55+den0.25+ctx0.2
20b07c14-7774-4604-848c-8d982d44d1a8,62,0.6804,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,136,2026-09-01T08:20:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/b3152667-b91d-4dbd-8631-6b4e041c56eb.jpg,0.8143,0.4500,0.6000,2,1,342,12,nao,nao,vis0.55+den0.25+ctx0.2
0a1b9f5f-444d-478c-a1a7-fcfa8d0c74a9,63,0.6804,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,153,2026-09-02T16:15:32.144128+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/f5a0be48-5c74-4fb4-aad0-6bfe136d414f.jpg,0.8143,0.4500,0.6000,2,1,342,30,nao,nao,vis0.55+den0.25+ctx0.2
806f7663-f1a5-4c77-870f-367ef420198e,64,0.6790,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,42,2026-09-02T07:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/4ba0509d-d419-4e10-9445-cb2413337e0b.jpg,0.8119,0.4500,0.6000,2,1,341,47,nao,nao,vis0.55+den0.25+ctx0.2
0c969eb3-6409-46ae-97cf-b305377f8b65,65,0.6751,80bad150-7315-4706-b606-e5d356467ae4,Entrada Preparação,3,2026-09-02T13:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/d9763349-b2b6-4ca8-a733-210a10b7713a.jpg,0.8048,0.4500,0.6000,2,1,338,40,nao,nao,vis0.55+den0.25+ctx0.2
bbd8101b-7ff2-4108-bcac-9c61d9ff0d3d,66,0.6690,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,26,2026-09-02T13:00:01.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/71f0e289-0493-463c-acc5-4685b75f0c16.jpg,0.5357,0.6975,1.0000,5,2,225,78,nao,nao,vis0.55+den0.25+ctx0.2
cd662974-e399-42f9-978b-d5d186b1773d,67,0.6229,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,51,2026-09-02T07:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/ea21c52a-7dca-4ec6-971d-7145c1d0971e.jpg,0.5643,0.4500,1.0000,2,1,237,69,nao,nao,vis0.55+den0.25+ctx0.2
a32dcf1d-47d5-4585-8be5-8fd76c858dc1,68,0.6227,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,154,2026-09-02T16:15:23.096214+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/a651cac6-39ff-4609-a24a-de587be66698.jpg,0.7095,0.4500,0.6000,1,1,298,29,nao,nao,vis0.55+den0.25+ctx0.2
b4c8b96a-7561-40e5-a9cc-4872075f6b3c,69,0.6191,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,161,2026-09-02T16:14:55.375701+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/d0f38325-c713-48dd-8cd7-f84804958cd0.jpg,0.5905,0.6975,0.6000,3,2,248,28,nao,nao,vis0.55+den0.25+ctx0.2
3119b451-2921-4c18-845c-641af31df86d,70,0.6096,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,41,2026-09-02T07:40:05.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/a055b9b6-e2af-48af-9c16-aad461058be2.jpg,0.6857,0.4500,0.6000,3,1,288,48,nao,nao,vis0.55+den0.25+ctx0.2
b99b2b25-1598-495a-930a-6efedb84050a,71,0.6006,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,29,2026-09-02T12:20:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/b006698c-c28a-4aed-ab63-902a6ff5b172.jpg,0.5238,0.4500,1.0000,2,1,220,76,nao,nao,vis0.55+den0.25+ctx0.2
8ab44055-8cbf-4fc6-9943-0e2714c48cdc,72,0.5967,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,28,2026-09-02T12:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/343a862d-45cd-491a-84d5-9c234d48ed21.jpg,0.5167,0.4500,1.0000,4,1,217,77,nao,nao,vis0.55+den0.25+ctx0.2
539b46e7-e8e5-49cf-a944-5cb0d52c54c5,73,0.5959,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,88,2026-09-01T14:20:05.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/66eef838-c288-47e8-b245-f9a6367145c7.jpg,0.7262,0.4500,0.4200,6,1,305,16,nao,nao,vis0.55+den0.25+ctx0.2
095f8006-ccf6-4fd6-8856-258b2f4f6b41,74,0.5930,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,40,2026-09-02T09:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/3f01e9dd-528f-4e01-bb25-17b0dfdf7df1.jpg,0.6190,0.4500,0.7000,6,1,260,73,nao,nao,vis0.55+den0.25+ctx0.2
cd57a8e5-cdf7-4160-a6b1-0a0ca725dbbd,75,0.5795,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,11,2026-09-02T13:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/cf23c576-21fa-4c34-b363-28ff00f45601.jpg,0.6310,0.4500,0.6000,1,1,265,54,nao,nao,vis0.55+den0.25+ctx0.2
7247bdbc-4046-4a6e-b494-ba9c7bddfc28,76,0.5684,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,10,2026-09-01T09:00:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/d4edbadf-c837-4006-93ed-59434e6637af.jpg,0.6762,0.4500,0.4200,1,1,284,83,nao,nao,vis0.55+den0.25+ctx0.2
fac35e11-88b6-48ac-a98b-b3e3cffd9dd0,77,0.5655,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,39,2026-09-02T10:20:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/8ff08672-1f36-4fd0-a78b-3d9e6789e227.jpg,0.5690,0.4500,0.7000,4,1,239,74,nao,nao,vis0.55+den0.25+ctx0.2
da6e8588-9b8a-4b57-ac04-cfe910290dc5,78,0.5628,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,55,2026-09-02T07:40:01+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/5cb69659-4aca-4de2-968e-6bdfd6133d82.jpg,0.4881,0.6975,0.6000,5,2,216,20,nao,nao,vis0.55+den0.25+ctx0.2
a3137fc8-1f94-4069-8d83-de2141108b3f,79,0.5612,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,24,2026-09-02T11:00:01.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/04d90726-de68-42fd-8e7c-ab1073c236a6.jpg,0.5976,0.4500,0.6000,3,1,251,51,nao,nao,vis0.55+den0.25+ctx0.2
dea9db4f-1849-4aa0-bc4b-31118d369cb6,80,0.5592,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,40,2026-09-02T09:40:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/6b1a9f8b-6bea-45cd-b7d7-54ec5a5b2370.jpg,0.6595,0.4500,0.4200,1,1,277,22,nao,nao,vis0.55+den0.25+ctx0.2
046969a6-86cb-4a2f-9682-4e55edb67228,81,0.5592,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,2,2026-09-02T15:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/9f9699a4-680c-46d0-a5f6-5a4ec2e45a1d.jpg,0.6595,0.4500,0.4200,1,1,277,86,nao,nao,vis0.55+den0.25+ctx0.2
f6e2f479-7c16-4324-9f3e-0b03c85db02c,82,0.5546,27e0245c-9a14-45fe-8662-d478b5f793d1,Entrada Expedição 02,6,2026-09-01T11:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/871315d9-8ed3-4409-8176-97dda503df3a.jpg,0.5857,0.4500,0.6000,1,1,246,3,nao,nao,vis0.55+den0.25+ctx0.2
35c91c53-ac5c-4be8-acab-af63b1c83777,83,0.5304,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,5,2026-09-02T15:00:03+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/79c06181-98c1-42ca-a327-e99b6e382eca.jpg,0.6071,0.4500,0.4200,1,1,255,85,nao,nao,vis0.55+den0.25+ctx0.2
29445746-9ac6-41de-b851-560f3a77cdaa,84,0.5121,80bad150-7315-4706-b606-e5d356467ae4,Entrada Preparação,6,2026-09-02T09:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/95e11a6c-e703-484b-93f9-9c2922f0f5f9.jpg,0.5738,0.4500,0.4200,1,1,241,38,nao,nao,vis0.55+den0.25+ctx0.2
50b39cf3-bbab-494c-8a38-f7f775230769,85,0.4964,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,37,2026-09-02T09:40:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/c78e2f78-8aac-448c-8582-cf4e154ddf67.jpg,0.5452,0.4500,0.4200,2,1,229,23,nao,nao,vis0.55+den0.25+ctx0.2
c1eabd2b-2526-49bb-8405-37755461a59e,86,0.4898,27e0245c-9a14-45fe-8662-d478b5f793d1,Entrada Expedição 02,5,2026-09-01T15:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/6914d20f-5703-48f1-973b-4ed5f61d815f.jpg,0.5333,0.4500,0.4200,1,1,224,4,nao,nao,vis0.55+den0.25+ctx0.2
8fcf4801-6bec-4f4c-b1f1-e1c4ef84709a,87,0.4846,27e0245c-9a14-45fe-8662-d478b5f793d1,Entrada Expedição 02,7,2026-09-01T09:00:03+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/a376e526-886e-464d-99f2-8bdce5ddff7f.jpg,0.5238,0.4500,0.4200,1,1,220,2,nao,nao,vis0.55+den0.25+ctx0.2
ef3caf63-04e1-4828-98cc-e97c9db60cb3,88,0.3968,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,9,2026-09-02T13:40:03.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/d7be38b7-2ac2-4581-a4ff-7459207e2f5f.jpg,0.2988,0.4500,0.6000,1,1,251,55,nao,nao,vis0.55+den0.25+ctx0.2
9cffa324-09e7-416f-a12a-27ae0b262454,89,0.3654,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,30,2026-09-02T09:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/82f3fe1f-2234-457d-8204-45d3441f4566.jpg,0.3071,0.4500,0.4200,4,1,258,50,nao,nao,vis0.55+den0.25+ctx0.2
4562b759-ecd2-4060-a8b1-6b50a687784d,90,0.3301,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,48,2026-09-01T14:20:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/6c2d5038-183e-4067-8cac-4809ad07146a.jpg,0.2429,0.4500,0.4200,2,1,204,46,nao,nao,vis0.55+den0.25+ctx0.2
244c986c-dbc4-4329-b148-230e612f9507,91,0.9931,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,85,2026-09-01T13:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/7ead457c-afe5-4676-816a-6b89551a8a41.jpg,1.0000,0.9723,1.0000,12,6,481,64,sim,nao,vis0.55+den0.25+ctx0.2
93738da4-98d9-49fd-b265-9f164a748489,92,0.9584,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,86,2026-09-01T12:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/0d4ec46c-3a9a-45ee-bc74-d8d6c0ef7829.jpg,1.0000,0.8336,1.0000,6,3,529,63,sim,nao,vis0.55+den0.25+ctx0.2
2a006d76-53cc-4eaf-84bf-cdf80f40fcc5,93,0.9388,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,74,2026-09-01T14:20:01+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/42837c51-cbc9-4ca5-acc3-31e7ecdbf72a.jpg,1.0000,0.9954,0.7000,14,9,445,67,sim,nao,vis0.55+den0.25+ctx0.2
9390a376-6d84-49d3-b621-35cef2d9dd0c,94,0.9274,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,18,2026-09-02T14:20:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/981e7e5a-f82d-4d2c-8083-39731b114eb4.jpg,1.0000,0.9497,0.7000,10,5,518,80,sim,nao,vis0.55+den0.25+ctx0.2
47cda22b-888b-4446-bc12-9e151ef71a8b,95,0.9302,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,78,2026-09-01T13:40:01+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/ea56d186-7718-4b5e-bbc2-a2df1e6a36e0.jpg,0.8857,0.9723,1.0000,10,6,372,65,sim,nao,vis0.55+den0.25+ctx0.2
17245229-4415-46fa-887c-00113c3649ee,96,0.8784,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,99,2026-09-01T11:40:05.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/40469666-0283-4f78-9ea8-f3e8d47a5b9c.jpg,1.0000,0.8336,0.6000,6,3,426,15,sim,nao,vis0.55+den0.25+ctx0.2
7316d355-ab8e-4fc9-8b72-14a259d76018,97,0.8784,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,5,2026-09-02T16:20:01.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/dd71fca1-03d2-45db-8e5e-4f84fa5979d8.jpg,1.0000,0.8336,0.6000,7,3,550,32,sim,nao,vis0.55+den0.25+ctx0.2
1fc241aa-2aa8-4719-a51a-a8bd7db06bf9,98,0.8444,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,14,2026-09-01T07:40:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/4e890050-ee8a-4673-b8f1-9ba443e01a47.jpg,1.0000,0.6975,0.6000,3,2,709,82,sim,nao,vis0.55+den0.25+ctx0.2
110d9645-00c9-4be6-b541-079abea5f4f5,99,0.8444,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,33,2026-09-02T16:13:42.197746+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/964b7b02-2be1-4d44-b410-e8f20578295a.jpg,1.0000,0.6975,0.6000,3,2,709,88,sim,nao,vis0.55+den0.25+ctx0.2
ea7da23c-3768-4b38-adfe-15761a597941,100,0.8759,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,22,2026-09-02T13:40:02.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/10a9d692-a1a0-40f6-b304-cb0c85325374.jpg,0.8500,0.8336,1.0000,7,3,357,79,sim,nao,vis0.55+den0.25+ctx0.2
b6bf9cf5-92a2-49ac-ae77-b6398d9ad3b8,101,0.8260,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,44,2026-09-02T08:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/5b62b1de-60fa-41f4-b9d8-6e7c4d5cb478.jpg,0.9667,0.6975,0.6000,3,2,406,21,sim,nao,vis0.55+den0.25+ctx0.2
73ecbadd-4788-46d4-bb8c-d5e003995c13,102,0.8424,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,123,2026-09-01T10:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/7ce2f84b-74d5-4a8a-a370-afe5bbc39d1f.jpg,1.0000,0.8336,0.4200,4,3,455,13,sim,nao,vis0.55+den0.25+ctx0.2
09553861-8f5e-4951-9f08-4233c997ec6a,103,0.8468,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,45,2026-09-02T08:20:02+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/5c0a6dfa-8af3-4ad9-b63a-384b52cac786.jpg,0.9714,0.4500,1.0000,2,1,408,70,sim,nao,vis0.55+den0.25+ctx0.2
3e671c15-c128-4e19-bd63-0fa94b8614d3,104,0.8084,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,51,2026-09-01T14:20:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/b4bb26a5-0123-4c12-b62d-d80d31974524.jpg,1.0000,0.6975,0.4200,3,2,590,45,sim,nao,vis0.55+den0.25+ctx0.2
831e46d9-af53-456d-98c6-2966c7729291,105,0.8444,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,115,2026-09-01T11:00:03+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/a1ff6827-8ad7-4af9-b30d-1345324921bf.jpg,1.0000,0.6975,0.6000,4,2,437,14,sim,nao,vis0.55+den0.25+ctx0.2
bbab51ea-3d8e-4b32-b17e-691b01432463,106,0.7920,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,60,2026-09-01T16:20:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/fcb64acc-75d7-46a8-abbb-0d18930040ad.jpg,0.9048,0.6975,0.6000,4,2,380,19,sim,nao,vis0.55+den0.25+ctx0.2
3f34577f-d610-457d-943e-12ef08912194,107,0.8444,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,150,2026-09-02T16:15:46.143311+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/d3fc6f80-11be-4d46-b458-509754dff60e.jpg,1.0000,0.6975,0.6000,3,2,506,31,sim,nao,vis0.55+den0.25+ctx0.2
602b9c73-f4b9-4dbc-9f8f-7556151c38f6,108,0.7825,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,71,2026-09-01T08:20:05.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/f7df0bba-d3bf-4c15-958e-8b1fb7ca567b.jpg,1.0000,0.4500,0.6000,2,1,527,42,sim,nao,vis0.55+den0.25+ctx0.2
29c11f3b-a51b-4087-a950-2371e9b2b64a,109,0.8444,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,56,2026-09-01T11:00:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/71c812d7-989c-454f-a50b-cd80954ffb2d.jpg,1.0000,0.6975,0.6000,2,2,425,44,sim,nao,vis0.55+den0.25+ctx0.2
5b9b4f67-6383-45b1-b12d-ede0a06f4f8b,110,0.7825,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,32,2026-09-02T08:20:04.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/d0476612-006b-41df-a21e-4ebee6718994.jpg,1.0000,0.4500,0.6000,2,1,606,49,sim,nao,vis0.55+den0.25+ctx0.2
65af2c45-08b9-4db6-bdff-6791ca99bb9c,111,0.7825,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,21,2026-09-02T11:00:05.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/4ad4f015-d6de-476f-93bc-d7ec5940453b.jpg,1.0000,0.4500,0.6000,2,1,541,52,sim,nao,vis0.55+den0.25+ctx0.2
926f07e0-17ba-46fd-95bf-0dfd3244f152,112,0.8424,2a683620-34e0-4cf7-a8ae-5893aa11381a,Entrada Usinagem Madeira 01,11,2026-09-01T14:20:03.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/edee8dbc-876f-4d47-a770-aaa6b8193507.jpg,1.0000,0.8336,0.4200,3,3,701,8,sim,nao,vis0.55+den0.25+ctx0.2
29584f34-cd81-446a-b317-44d937e4ef40,113,0.8424,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,78,2026-09-01T15:40:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/225224a0-a8e6-4dcb-9037-6a2587adf68f.jpg,1.0000,0.8336,0.4200,5,3,489,18,sim,nao,vis0.55+den0.25+ctx0.2
b1e7be51-4e77-4c5b-8233-f4424f2e886b,114,0.8424,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,16,2026-09-02T14:20:03+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/c0ab0bbc-0e82-4059-89f9-b07d117b88fd.jpg,1.0000,0.8336,0.4200,4,3,621,26,sim,nao,vis0.55+den0.25+ctx0.2
9b312610-f42f-4ffe-bc73-04d50be22432,115,0.7465,2a683620-34e0-4cf7-a8ae-5893aa11381a,Entrada Usinagem Madeira 01,3,2026-09-02T14:20:01+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/e1640001-b375-4f12-ae50-4e6fabaac1b6.jpg,1.0000,0.4500,0.4200,1,1,498,10,sim,nao,vis0.55+den0.25+ctx0.2
e91bd570-a41f-46f9-9b1c-8b84c5688ec0,116,0.8084,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,86,2026-09-01T15:00:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/232912b8-1b2f-4d25-8e7e-c84615557f2a.jpg,1.0000,0.6975,0.4200,3,2,515,17,sim,nao,vis0.55+den0.25+ctx0.2
a1022034-07f9-4910-9f69-8629d6d3c761,117,0.7894,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,61,2026-09-01T15:00:02.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/e2548867-0401-44ea-b7de-a236ab7605da.jpg,0.9762,0.4500,0.7000,2,1,410,68,sim,nao,vis0.55+den0.25+ctx0.2
315ead4b-9f7d-4dfb-b499-97aa7adc98e2,118,0.7789,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,6,2026-09-02T15:00:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/2d8dd505-42ad-498c-9d01-25395c5fc062.jpg,0.9571,0.4500,0.7000,1,1,402,81,sim,nao,vis0.55+den0.25+ctx0.2
